adjudication_key	base_state	current_state
literal:864acb2293744cc57df4193ea37e2bc208d22ebb6ded8c2161122e815d3bc000	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; Step 2 verdict-routing prose; no review-and-fix routing-table reconciler exists (grep -i routing over review-and-fix-contract.sh finds none); single home""]"	null
literal:87725edacf59deb585eadb726d416ca1e94f12ea7b0e7cc7d8dd4025f101303c	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole live home line 42; failed-read routing is agent-executed prose; docs/cutovers/issue-640 is an archival record, not a maintained mirror""]"	null
literal:891acb929eeb3412f9455f121446255650bf685ca91682f030b84e66600581b5	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; ownership exhortation with no machine token; whole-literal and 3 fragment sweeps over the tracked tree clean""]"	null
literal:8a3c3ba059df4e1e7fbcf310b3042c79c078215c16d1be5855e7d4a733d03c57	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; phase-2-verification.md:104 inline prose (no fence, so no shape/head extractor); phase-1-setup.md:508 uses the same fallback idiom with a different command, not this content""]"	null
literal:8ab202ace424e5a6d74a6ed9121e4f5fbf25c530267a3ae2e97ca0029762cf3e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home step-2-clarify.md:65; no consumer in scripts/lib/.github; fragment grep on cannot present structured choices clean""]"	null
literal:8af5302ab67f56b5f9d1b71984e04a25764df80bf635a22bb3d54b3cf898a162	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home phase-2-implement.md:534; 'user-facing title or status' grep returns only that line; nothing parses it""]"	null
literal:9053990cfddb4e6947a9cdb0c64dd7ca1a25cef6d31fb129e01b16e8ce7c6fb5	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home phase-2-implement.md:195; fixing.md:7 only POINTS at the stub-blindness discipline, carries no copy; no tool reads it""]"	null
literal:906149d0dccf54694f6b54f023113143c21b5f8c7bb4176c74461af1c2be4a75	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; same #284 positive-form idiom pin; the paired absence detector is the real guard (run.sh comment at 32755-32757); single home""]"	null
literal:91c00bbdc459480da61384273a4952200a42fa3a2adadd9179494b7aa19aa77e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; parenthetical rationale only; sole home; not a skip appears only in loop-control.md in a different sense (handoff, not a skip gate); no tool reads it""]"	null
literal:922601f37e398f4756eadf220917fa0e903e5157d1696957d799e0130de3fd1d	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; treated as pipeline-paused grep clean elsewhere; fail-closed prose arm with no tool consumer""]"	null
literal:92d2680dedf32ae41e5d1c633726e0c93aea575934416d3624adb9884fde4e30	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; step25_classification appears in no non-test scripts/lib file; efficiency-trace.jq never reads fix_decisions; 3 fragment greps found no second home""]"	null
literal:95a267cf60a99919831e436d75bf0221815f4aac8091c1fe9b24edbfdc097cb7	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home skills/init/SKILL.md:163 (CHANGELOG.md is an excluded archival home); advisory nudge prose; no consumer in scripts/lib/.github""]"	null
literal:9624671444ba4338b35684b75fef3f549228635c9cc1616088d94139d21bd3d1	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/implement/SKILL.md:121; the fence is parsed for heads and shapes only, never for a --note payload string; 2 fragment greps clean""]"	null
literal:97353ede983a205be0d4fbe48fba46a9d274610a9b46da19bb96dca51588ccd0	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; no tool counts or reads the seven-item mandate; grep of lib/test shows only the pin itself; no non-home file carries the mandate sentence""]"	null
literal:98d545b5fa0c9aba5d024f50ad3b306cf7fb643a40c35b25e24c9c7d4c001b4e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; meta-prose asserting three things are unchanged; MAX_ITERS has no tool consumer; fragment appears only in convergence.md""]"	null
literal:990337e1393db82435fabd806c96a56859ecc79ea8b1c176c032d1340d1e3ffa	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; #284 positive-form pin for the quoted trace capture; run.sh:32753-32757 states the extended absence detector catches the revert; only non-excluded home is loop-exit.md""]"	null
literal:99f6b462f44a4331c7354e6e10a652a9386a879e92f19617e4e2d03117ecc3f5	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; intra-skill step-routing prose; sole home; no module reconciles docs-release-notes step numbers""]"	null
literal:9c0f38d1398522ae52bedfa6d812cdb8c108369119a528388e5d94d33bd14d7b	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; the module's T2 block parses the real markers and reconciles the routing rows independently; this rule sentence is agent-read prose; only home SKILL.md:44""]"	null
literal:a040735b88c30ebac8051ad2d33e5fb645e0184a2fd7faa9aed50135efad0ddd	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; fail-closed containment prose; core blocker sites changed single-home""]"	null
literal:a136679c9e40172d6751df94b497a0e3f70479100ff7148b3aabed782e6c2909	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; authoring prohibition restating the same paragraph's rule; no tool reads lite/api_contract eligibility (grep of scripts+lib clean); no second home""]"	null
literal:a2d114ef8a2b968ba3d7ee95b18f88913c7273548ce3060173513b46423c023f	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole live home line 42; most-recent-edit binding is an agent-side reading rule; only docs/cutovers/issue-640 paraphrases it""]"	null
literal:a4909675459ca1e025c4bc26b837d04481630e9680be36cbe4f85a83ed0ec501	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; finding_ref has ZERO consumers: git grep finding_ref/parking_evidence over scripts lib .github .jq is empty; not in ITER_EXPECTED_FIELDS""]"	null
literal:a631724aecaf1c1476f2a7e00986f186abcd743f046bfbcf463dacf93f28a471	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sentinel text unmatched by any tool: fetch-pr-context.sh and cheap-gate.jq classify reflections by kind/section, not text; sole home""]"	null
literal:a68675db06db2649c36b691522f861399522983c02e33ab7422379e32ada2f8f	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; fail-closed prose; sole home; no consumer""]"	null
literal:a8ce63b9fbf5f0d1e99294e811979d89e00895a0645a6f5d870128d7ed5b2cd2	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home SKILL.md:319; no consumer in scripts/lib/.github; current_step is excluded from ITER_EXPECTED_FIELDS by loop-control.md:33; fragment greps clean""]"	null
literal:ae8b55ff47631a726610cef89be8ba3d2096fd4e2cef53cb815c6cb753728bea	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; file-read-tool instruction at SKILL.md:44; the routing-table parser reads only rows starting with a pipe containing references/; only home""]"	null
literal:b00f4def4a6fbee11b84bcad66389d0f8e2f14ca71f3ddceaaf47d511fdb9a5a	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; no helper implements the provenance checks (load-prompt-extension.sh has no git status); sole home in normalized tree scan""]"	null
literal:b099500497570027b20dff78d38cef5652730bda3618be8d0189db752f600886	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review/SKILL.md:21; renderer carries no conditioning statement; docs reference only the section heading; fragment greps clean""]"	null
literal:b3548d58aaac0e31837cefba98014f7394c3ba9602a734c684a8bbb2d44aca42	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home step-2-clarify.md:23; no consumer in scripts/lib/.github; fragment grep on Step 1 bound before it dispatched clean""]"	null
literal:b369fa02b480c6e772b7d6c93b31231b4495878a696d997542d174be4b1b3146	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home (normalized scan); signature-less pairing routing prose; no tool reads it""]"	null
literal:b67ba1cdcaddc56fd9b3ae06cf7d08e1d9c30170cd944b495ad2f0c8a50c15f1	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; prose describing the delta base; sole home; no tool parses iter_fix_base prose""]"	null
literal:b6a4032f0c84e0fa6ab178c7d6a2cb8feee193aaac3213d15f608df71284cd5c	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; paused-at-todo-6 appears nowhere else in the tracked tree outside the excluded census/test paths""]"	null
literal:b6b2be69e49a64d349a19ef3e370d80a05a0da8823e72d7db972013a82ed0bf6	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; breadcrumb wording at SKILL.md:46; no tool parses the breadcrumb; fragment greps found only the home""]"	null
literal:b76f43b1c7b956c126ea8d562c23cedaf63772e2303c9eede388f73c9c9e9b70	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home phase-2-implement.md:421; inline prose bullet head; fragment grep clean; no scripts/lib/.github consumer""]"	null
literal:b880ec8d290bea276af534a1eae13cdf4b4d7e0cd2e0c8219d6b9e0ac3ba29ee	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/implement/SKILL.md:264; docs/implement-skill.md:914 documents --reflection-file but not the terminal-status exclusion; no tool reads it""]"	null
literal:b92a01796c83f8c2425c7cb1cfea0340ff7d0461a09591932873bb392e71413f	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/implement/SKILL.md:70; DEVFLOW_SYSTEM_OVERVIEW.md:257 states fail-closed generically but not the unsubstituted-placeholder trigger; no consumer""]"	null
literal:baf6fa44385d42a15259cf8f0ddbb690dc4dd7ae4608470f5577f2f33c1e604f	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; a because-clause rationale carrying no machine token; git grep excludes them by construction returns only phase-0-setup.md""]"	null
literal:bb7fcc826fb9ab768357b6dcb1e310843ee3bd9e530bbf38a69c7929f081ee3e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; re-post-the-block-in-the-current-turn grep clean elsewhere; fallback-read-only-sandbox.md carries no copy of it""]"	null
literal:be5ed25ad801ddde5e41af030f34022dbdb71ec2ca54aff9fd408954695bcfe3	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home (normalized scan); pre-fix-gates.md only paraphrases the route; no tool reads it""]"	null
literal:c01341822a849711300597afccc5d706a800d9c519f3c7454796c90ea849760c	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; profile row is agent dispatch procedure; has_new_types is only referential here and efficiency-trace.jq reads the persisted flag, not this instruction; single home""]"	null
literal:c0391f75ea2aa27d9f1e099808c2e24743d1e4d5eb98e4cc61ab72cb9110c880	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home step-2-clarify.md:64 (plus excluded CHANGELOG.md); no consumer in scripts/lib/.github; fragment greps clean""]"	null
literal:c078fb8530efe83d1a6279707d0c9a2f662e8b556d07e78646b2391e3b4748dd	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/implement/references/deferred-ac-followups.md:106; no consumer greps the reflection text in scripts/lib/.github; 2 fragment greps clean""]"	null
literal:c09b19832a178813d1f4448956d0d3878031f352199d1285dbf9cc78861412a0	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review-and-fix/references/fixing.md; no consumer in scripts/lib/.github; fragment greps (git add -A, at the fix-commit step) find no second home""]"	null
literal:c28d14b7588a8e725ac2e75229f36bde76633dcfbcdfd7c80f2e74024d67d7aa	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; positive-form shape pin; run.sh:32744 records that the extended absence detector already catches the reverted captured-rc form, so no tool needs this literal""]"	null
literal:c353c51f1953e368b48766a440eea5b57788e2f3a081c049b91fb88e26ae22ff	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; heredoc-authoring exhortation, no machine token; whole-literal and 3 fragment sweeps over the tracked tree clean""]"	null
literal:c6e026121a612b8ca1175c51444d7e96a501abd4b79b6baa03ab2348abc83f39	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; exit-code prose (the operative invocation literal is pinned separately); fragment if that git diff exits non-zero single-home""]"	null
literal:c7b4281f6deebb83d59ec6d8e54c0c4f063b27a87f46de466bad92354440aad9	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; read-back-not-recollection exhortation, no machine token; whole-literal and 3 fragment sweeps clean (hits were generic 3-word cores)""]"	null
literal:c7c61af975b840c850647f65692133afccb69f92b95f2c87ed109a9dd816044e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; design rationale about workpad.py notes; no tool reads the sentence""]"	null
literal:c879617282d2c271d2e04b38a131aa28df82d05e9cd04701a75dfd76c2638888	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; describes the resolver exit-0 empty-key case as agent decision prose; core Resolver exits 0 and the key is absent single-home""]"	null
literal:cb328afc06b3dc9ef11ea5b4b23f3c7e62ee22ecbba195e83612e04bdecdaf10	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review/SKILL.md:324; no consumer in scripts/lib/.github; 2 fragment greps clean""]"	null
literal:cb9e24c4c14f49475ec5516e1b7a92e80eefcf90db17a47cb5ed3808e6397af0	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; self-described prose backstop for a structurally-closed silent skip; fragment is treated as non-convergence appears only in loop-exit.md""]"	null
literal:cccb3e980d41364843b8979473bfa61a281613573c74bfc1f2dfbd20d91425b6	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; non-zero-exit fall-through prose; core paginated query single-home""]"	null
literal:cd175c2895713a3096ca46e78e5f4ea88474393b5e42d5dc0edf5bfe3e9a9781	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; verify_hint authoring guidance in agents/checklist-generator.md:61; no tool reads it; fragment greps found only the home""]"	null
literal:d19a009d792cf22864405b55f28d19655acb9530cb99323572c5f6601f9ddfbf	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; degradation prose; sole home; no consumer""]"	null
literal:d6aaca89f8e4ede5b4483aa476e4ffbaabf0e6789f45a408cdcacd6071b4b9b4	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole live home line 42; the empty/page-full unestablished rule is prose; no tool parses the node list on DevFlow side""]"	null
literal:da42e88cd0f57a0a44b71f93a96ef4bae9d9295aec68e7be9b40975a1536e18b	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; same-turn disclosure prose the tool cannot observe; whole-literal and 3 fragment sweeps over the tracked tree clean""]"	null
literal:daa8494cd7b0174aac3b68a2ac83d671ad95012a1a0b5ed2a54e31cc4ef5d025	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home skills/init/SKILL.md:163; advisory never-blocks wording; no tool reads it; 3 fragment greps found no second live home""]"	null
literal:dc4cad584589d7eb1121e0d30231d3324c0d501dc97f35332a57e1cf7470d77d	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home (each rung appears only in this file); exit-status observation is an agent decision rendered to chat; no tool reads it""]"	null
literal:dc8b6cd6fb203412c34a4025e7e1656fb2ee60dec01998e2ea82d93dd027fff2	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; containment-check prose; core must be one of the $BLOCKERS files single-home""]"	null
literal:dd3e068a614663beb101732d0447d17e200bba068e100744f72254ee3b03abb0	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home phase-2-implement.md:178; 'deviation site' grep returns only that line; no consumer""]"	null
literal:ddc5cb8ddc9976eb2342953cde08df0074a95248f13aed9bd86c3460051f35e5	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; per-run ceiling is enforced by record-offer but nothing reads this sentence; whole-literal and 3 fragment sweeps over the tracked tree clean""]"	null
literal:ddcbd9dc7cf67870d0e0ff96fd5f29f53e45b1411c875a1af53fe858279382a6	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; phase-3-review.md:153 /simplify triage prose; fragment greps over docs/skills/scripts found only the home; no tool reads it""]"	null
literal:dde786211f91d32b3630f9a1d21884c0d4ca062aeb60089286afbac87c76a692	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review/SKILL.md:325; run.sh witnesses routing via the backticked filename row, not this clause; fragment greps clean""]"	null
literal:de78ca3d82bff3cd83eede704318715c532bd76b328ee6c1c9cb7bd1f89936ef	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; step-routing arrow read only by the agent; no module reconciles review-and-fix step ids to reference files; single home; fragment greps clean""]"	null
literal:df2e289f424a1526f907029711ce72f74b37be90a81d2a27338f7d3156093b68	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home step-2-clarify.md:39; heading extraction is owned/tested by scripts/render-audit-prompt.py, adjacent prose pin already retired; greps clean""]"	null
literal:df8c8c9045da5d78568234996c1a465c95d09f369651fb606d6711ba5457ec72	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home phase-3-agents.md:346; no tool reads the injection sentence (build-experiment-records.py counts rendered report headings); fragment greps clean""]"	null
literal:dfc1906b1e51f84ac22aa82abfd1f5a6c5ea277eb62ccaf731e9a8752148586a	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; no tool reads parking_evidence or step25_classification (git grep over scripts/lib/*.jq clean); docs copy is a paraphrase without the enum""]"	null
literal:e203b974d09d728cd32022b98f4291851b917066d2f5d07428fb428bed38fbe3	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; tool-owns-the-arm exhortation with no machine token; whole-literal and 3 fragment sweeps clean (hits were generic 3-word cores only)""]"	null
literal:e22362665cb545dbf52d2b7cc04083ffb8e27d9ab3bf053ffd9c5a649a7496bd	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; phase-2-verification.md:107 only; 'helper-defect' and 'in-context parse' greps across scripts/lib/agents/skills/docs/.github return no other file""]"	null
literal:e2ab1a62f6051af889aad3ec13709ed1de6f79a2425deffc2ec1d078d8330d82	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; phase-2-implement.md:572 inline-backtick prose, outside every fence-scoped extractor; fragment grep finds no other home""]"	null
literal:e52c502c767d7b5a7922b8324f4f769a2c9f18e090090766db9578767133b40a	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; the two mirrors of item 3a (docs/DEVFLOW_SYSTEM_OVERVIEW.md:536, docs/shadow-review.md:515) omit the job-gating/rerouting limb; no tool consumer""]"	null
literal:e5cba11ddd9e989354fb638e92b18e6c0436d6f3a6492d1efd8b791104eb22f4	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; severity-routing prose; sole home; no tool reads it""]"	null
literal:e786ce8feaea036ef5d7a31f5319d7ed8f4d04c8c43eecfed9616babb3966186	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; offer wording naming no machine token; whole-literal and 3 fragment sweeps clean (hits were generic 3-word cores)""]"	null
literal:e80053a56c6975bade715db7aaa1ac249031445b4acbd1cf15396c42eb0a3ee6	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; the degradation wording is chat-only and nothing parses it; the DevFlow label constant is pinned separately at run.sh:14078""]"	null
literal:e8dc788f68ef6e991a7f7ee5bc2f30a2777e158c472d4e80f574e7368cea9a78	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home docs/install.md:126; docs are outside every scanner (lint-gh-api excludes docs/); 'single-quote' grep finds no second home for this guidance""]"	null
literal:e9a982a86c964cf4d1e06fc60cbafe7896e98d8539a8c6bac7612a7730b11650	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; gate prose in fix-delta-gate.md; no tool reads it; whitespace/markdown-normalized tree scan finds 1 home only""]"	null
literal:eac7b28f108c2f7673be69fec21c6c58e0f1b0b57e303076d22dac4663753d5e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/create-issue/references/step-2-clarify.md:64; no consumer in scripts/lib/.github; fragment greps clean""]"	null
literal:eb9439c6417ee4d8295c8f6aa0c1547b795ccb4914bf4de46ef08c3a553eb0f3	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; cap-accounting prose; sole home; no consumer""]"	null
literal:eb97c2b27bb8d4ce77bfe8e80f6f359a80a712c737109ff0804fc3a1821f7df1	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review-and-fix/references/pre-fix-gates.md:5; no consumer in scripts/lib/.github; the Step 2.5 fix-set scope is agent-read only""]"	null
literal:ec4fa6f15acf7427b36a7e4c4bd22544b43c337f9169d78891ece3f4634cc8f8	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; malformed-shape enumeration at SKILL.md:46; T2 asserts the shapes executably without this sentence; fragment greps found only the home""]"	null
literal:ec7542793e48b15b0947b1ad9cf0e7b5911a4f4e4a4066986071a4b5afb9eb37	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; cap-promotion prose; sole home; nothing parses it""]"	null
literal:ece839bbf2f58b5a0a55b0b997beb7c6e17706b3d7a40535d0522433badb5981	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home phase-2-verification.md:107; fragment greps clean; the re-dispatch-once rule is prose the orchestrator agent executes""]"	null
literal:f01890f18cf488abecb1468f43417dea5317084a9db2717f07ab922e2211eed9	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; lite gating condition; no non-test tool reads item category (lib category hits are the unrelated retrospective field); phase-1-checklist.md does not restate it""]"	null
literal:f0d87e6ddde7a58cec357555a6c8c82b5750e7a9b17318bb41e84ff73ea69a14	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; sibling arm of idx 23; fragment the configured threshold is unknown single-home; no tool reads it""]"	null
literal:f223a6108f35987f417ed48f8aeacc129199ce5d01da952616c909d66b75cfba	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole live home line 42; no consumer in scripts/lib/.github; lint-gh-api-repo-path.py reads only the gh api path on that line, not this clause""]"	null
literal:f22aefc0db1e7fee22b5bde6c5390a2b72af686d1dc7432b3b2e1990aa89a85a	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; step-handoff prose; sole home; no tool reads it""]"	null
literal:f2eda3b0d61cfeb98a2a2ca040be742fcc8dabdbf184b3f4d9cd6a112aae7360	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; gate firing-condition prose; no scripts/lib/.github consumer""]"	null
literal:f3d9cf25c8b4ad1c3259c73b1673f532c6686282d9328c43c3cc2d428c389efc	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; a do-not-recollect rule read only by the agent; query-summary invocation itself is pinned by the adjacent fence, not by this sentence""]"	null
literal:f4f8332e725d41442406fff4f8f17d584ed88b3d99688788c3f10647cc410623	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home phase-3-agents.md:198; run.sh comment calls it a textual boundary, behavior covered by executing the extracted region; fragment greps clean""]"	null
literal:f73f8aef5e0b4349bf6ef365b1dae1bab6fdd15ca7b095718b7feb832594023e	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; phase-2-implement.md:572 inline-backtick prose, not a ```bash fence, so extract-command-heads/shapes cannot see it; sole home""]"	null
literal:f801fcd2032cc98afb1bfe93a898222cd2105dc3a0389ebea368291c9a962f19	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; no-op-condition prose in docs-release-notes Step 4b; sole home; no tool reads it""]"	null
literal:f8354b9789179624af61b1a60c67c12888f4cbf9494be2d8fee86debaa89ee59	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home skills/review/SKILL.md:318; no consumer in scripts/lib/.github; 2 fragment greps clean""]"	null
literal:f8ac161ecedf626c133dc9240d9ca2cf143d4d76297c64ff6ceda13c1f31859f	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; only home; fall-back-prohibition prose; fragment the most recent REJECT comment and core most recent REJECT single-home""]"	null
literal:fbf08b324f02ef017af860fdeb8a7398bb4518ee228f4f9e916b81c8a5996a40	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; prompt_addenda absent from every scripts/lib consumer; efficiency-trace validates only shadow_synthesized/promoted_to_iter_next; JSON example line, sole home""]"	null
literal:fd27358bb78165abaf0f6ec900894c216cd773d5a0a45c2431c24f3b166b0d49	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; non-engine-PR trigger prose; no tool consumer""]"	null
literal:fea7ed33e307edc9fd5eef37fef719260dd69cfeb1c4d4627e149d697eb689cb	"[""prose-sole-copy"",""maintainer adjudication (#885): agent-executed prompt prose, no tool or consumer reads it; sole home; [~] marker grep clean outside the file; SKILL.md:38 only POINTS at the definition; nothing parses the rendered in-chat markers""]"	null
