# snapshot: reconciled residual prose-pin retirement population
# source-revision: 1d4d306bcacd4970df170faeab94e602724943b8
# selector-identity-sha256: 7505469a1b2538622d653cc225fe3571bf9c41d4d3c004011241e89b1e93bf40
# raw-selector-canonical-sha256: 7505469a1b2538622d653cc225fe3571bf9c41d4d3c004011241e89b1e93bf40
# audit-mapping-sha256: f15081310f5d1b9ab9aad0e136addbf4fd98e190b1f6b04374f49c1f63de3e16
# canonical-bytes: 51267
# canonical-sha256: c21b8201799c6b1f409718906830bb7b9045ab565a8bb3c8cb99e16db647f12c
source_file	helper	assertion_name	literal	resolved_target	target_defaulted	surface	disposition	rationale
"""lib/test/run.sh"""	assert_pin_unique	"""#312 item 8: Phase 2.3.0b names a doc-enumerated configuration set"""	"""A **doc-enumerated configuration set** counts too"""	"""/__pin_corpus_runtime__/IMPL_SKILL_BUNDLE"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact schema/sentinel contract: #312 item 8: Phase 2.3.0b names a doc-enumerated configuration set.
"""lib/test/run.sh"""	assert_pin_unique	"""#312 item 9: Step 3 item 3a trigger names a rerouted step / job gating"""	"""a rerouted step, a relocated where-a-decision-concludes"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Names routing changes that trigger the review re-sweep.
"""lib/test/run.sh"""	assert_pin_unique	"""#342 gate: $_gf pins the 'Python 3.11+ required' floor phrase"""	"""Python 3.11+ required"""	"""scripts/$_gf"""	false	other/shared	RETIRE_PROSE	This asserts exact user-facing diagnostic wording only. The adjacent AST contract already proves the executable sys.version_info < (3, 11) gate is above definitions and exits nonzero, so wording can change without weakening the runtime boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#342 gate: $_gf points at the provision-python3-shim.sh remedy"""	"""provision-python3-shim.sh"""	"""scripts/$_gf"""	false	other/shared	RETAIN_BOUNDARY	Operational routing contract: both fail-fast executables direct an unsupported Windows/Git-Bash runtime to the repository's provisioning helper. The exact helper path, unlike surrounding prose, is an actionable cross-tool seam.
"""lib/test/run.sh"""	assert_pin_unique	"""#345 AC4: phase-1-setup.md states a passed probe never ticks the AC box"""	"""A passed probe never ticks the AC box"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #345 AC4: phase-1-setup.md states a passed probe never ticks the AC box.
"""lib/test/run.sh"""	assert_pin_unique	"""#345 AC4: phase-3-review.md's contract step 6 also states a passed probe never ticks the AC box"""	"""A passed probe never ticks the AC box"""	"""skills/implement/phases/phase-3-review.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #345 AC4: phase-3-review.md's contract step 6 also states a passed probe never ticks the AC box.
"""lib/test/run.sh"""	assert_pin_unique	"""#346: Pass 5 all-blocked arm takes the Phase 1 Blocked path and opens no PR"""	"""issue-claim audit (execution-capability): every in-scope acceptance criterion requires editing .github/workflows/"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #346: Pass 5 all-blocked arm takes the Phase 1 Blocked path and opens no PR.
"""lib/test/run.sh"""	assert_pin_unique	"""#362: Phase 1.3 writes the run marker the Stop-hook guard globs"""	""".devflow/tmp/implement-active-$ISSUE_NUMBER"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact schema/sentinel contract: #362: Phase 1.3 writes the run marker the Stop-hook guard globs.
"""lib/test/run.sh"""	assert_pin_unique	"""#362: self-answer rule is confined to a nested skill question (a Blocked pause stays a pause)"""	"""a workpad `Blocked` pause stays a pause"""	"""skills/implement/SKILL.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #362: self-answer rule is confined to a nested skill question (a Blocked pause stays a pause).
"""lib/test/run.sh"""	assert_pin_unique	"""#362: the Outcome-reaction removal targets the exact path the guard globs"""	""".devflow/tmp/implement-active-$ISSUE_NUMBER"""	"""skills/implement/SKILL.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #362: the Outcome-reaction removal targets the exact path the guard globs.
"""lib/test/run.sh"""	assert_pin_unique	"""#363 skill: an unknown-CI fence makes the test evidence MISSING, not green"""	"""treat the test evidence as MISSING"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Unknown-CI failure direction maps to a named evidence state.
"""lib/test/run.sh"""	assert_pin_unique	"""#366: SKILL carve-out — required CLAUDE.md edit made directly by the orchestrator (operative)"""	"""is made **directly by the orchestrator**, citing the carve-out and recording it in the workpad"""	"""skills/implement/SKILL.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #366: SKILL carve-out — required CLAUDE.md edit made directly by the orchestrator (operative).
"""lib/test/run.sh"""	assert_pin_unique	"""#366: SKILL states the two guards division of labor (mid-procedure stop unreachable by re-anchor)"""	"""no completion-anchored re-anchor can ever reach"""	"""skills/implement/SKILL.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: #366: SKILL states the two guards division of labor (mid-procedure stop unreachable by re-anchor).
"""lib/test/run.sh"""	assert_pin_unique	"""#374 copy-based verification: implement Phase 2.3 test-guard rule instructs mutating a copy, never the working-tree file in place"""	"""on a copy of the file — never edit the working-tree file in place"""	"""/__pin_corpus_runtime__/DEF_SKILL"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain security/integrity boundary: #374 copy-based verification: implement Phase 2.3 test-guard rule instructs mutating a copy, never the working-tree file in place.
"""lib/test/run.sh"""	assert_pin_unique	"""#374 copy-based verification: review-and-fix instructs mutating a copy, never the working-tree file in place"""	"""on a copy of the file — never edit the working-tree file in place"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETAIN_BOUNDARY	Read-only safety boundary protecting repository state.
"""lib/test/run.sh"""	assert_pin_unique	"""#374 untracked-file warning: implement Phase 2.3 states git checkout cannot restore an untracked file"""	"""`git checkout -- <file>`: it cannot restore an untracked file and silently appears to succeed"""	"""/__pin_corpus_runtime__/DEF_SKILL"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain security/integrity boundary: #374 untracked-file warning: implement Phase 2.3 states git checkout cannot restore an untracked file.
"""lib/test/run.sh"""	assert_pin_unique	"""#374 untracked-file warning: review-and-fix states git checkout cannot restore an untracked file"""	"""`git checkout -- <file>`: it cannot restore an untracked file and silently appears to succeed"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Explanatory warning wording; the copy-only mutation prohibition is the enforceable safety boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#377 w3-3a-heading-count: item 3a heading literal stays exactly-once after item 3b lands (AC9)"""	"""Mechanism-scoped self-authored-claim re-sweep"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Exactly-once pin for a prose section label.
"""lib/test/run.sh"""	assert_pin_unique	"""#379(AC7): implement extension carries the interpreter-faithful probe rule"""	"""prefer mutation evidence over a hand probe when the two disagree"""	""".devflow/prompt-extensions/implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #379(AC7): implement extension carries the interpreter-faithful probe rule.
"""lib/test/run.sh"""	assert_pin_unique	"""#379(AC7): implement extension records the printf %b bash/zsh reproduction"""	"""Bash expands them; that session"""	""".devflow/prompt-extensions/implement.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: #379(AC7): implement extension records the printf %b bash/zsh reproduction; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#379(AC7): review-and-fix extension carries the interpreter-faithful probe rule"""	"""prefer mutation evidence over a hand probe when the two disagree"""	""".devflow/prompt-extensions/review-and-fix.md"""	false	Review	RETIRE_PROSE	Prose guidance about evidentiary preference; no machine-consumed token or transition is pinned.
"""lib/test/run.sh"""	assert_pin_unique	"""#380 W6A: create-issue SKILL.md drafting step mirrors the verified-or-obligation rule"""	"""A mechanical claim is verified-or-obligation, never a bare prediction"""	"""/__pin_corpus_runtime__/CI312_SKILL"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain operative cross-surface contract: #380 W6A: create-issue SKILL.md drafting step mirrors the verified-or-obligation rule.
"""lib/test/run.sh"""	assert_pin_unique	"""#380 W6A: extractor header names the ### Documentation Needed shape and issue #380"""	"""a `### Documentation Needed` level-3 heading (issue #380)"""	"""scripts/extract-doc-needed-paths.sh"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact parser/schema contract: the extractor recognizes the level-3 Documentation Needed heading that bridges review deferral into Implement documentation.
"""lib/test/run.sh"""	assert_pin_unique	"""#380 W6A: §3.4 doc-AC deferral rule leaves it unticked and does not block the gate"""	"""and does not block the gate"""	"""skills/implement/phases/phase-3-review.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #380 W6A: §3.4 doc-AC deferral rule leaves it unticked and does not block the gate.
"""lib/test/run.sh"""	assert_pin_unique	"""#384 review-seed: non-numeric PR-number guard before the id call"""	"""''|*[!0-9]*)"""	"""/__pin_corpus_runtime__/REVIEW_ROOT"""	false	Review	RETIRE_PROSE	Issue #857 moved the S1 numeric guard into scripts/seed-review-progress.sh, retiring this prompt-fence pin.
"""lib/test/run.sh"""	assert_pin_unique	"""#384 review-seed: readable-path precheck on workpad.py before exec"""	"""[ ! -r \""${CLAUDE_SKILL_DIR:-<absolute skill base directory this runner reports in context>}\""/../../scripts/workpad.py ]"""	"""/__pin_corpus_runtime__/REVIEW_ROOT"""	false	Review	RETIRE_PROSE	Issue #857 moved the S2 readability precheck into scripts/seed-review-progress.sh, retiring this prompt-fence pin.
"""lib/test/run.sh"""	assert_pin_unique	"""#424 (item 6a) fence consumes the exact Phase-0.2-selected operand (three-dot)"""	"""git diff \""$REVIEW_DIFF_BASE...HEAD\"""""	"""/__pin_corpus_runtime__/SP_RAF"""	false	Review	RETAIN_BOUNDARY	Exact diff-range operand passed across review phases.
"""lib/test/run.sh"""	assert_pin_unique	"""#425(raf): the shadow keeps the full roster regardless of iterations"""	"""the shadow always dispatches the **full** expected roster above regardless of any"""	"""/__pin_corpus_runtime__/ST_RAF"""	false	Review	RETAIN_BOUNDARY	Shadow dispatch cardinality is a routing and cross-phase review contract.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-call-sites: checkpoint 1 invokes the helper in phase-1-setup.md"""	"""/../../scripts/update-branch-checkpoint.sh"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: #448 ubc-call-sites: checkpoint 1 invokes the helper in phase-1-setup.md.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-call-sites: checkpoint 2 invokes the helper in phase-3-review.md"""	"""/../../scripts/update-branch-checkpoint.sh"""	"""skills/implement/phases/phase-3-review.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: #448 ubc-call-sites: checkpoint 2 invokes the helper in phase-3-review.md.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-call-sites: checkpoint 4 invokes the helper in phase-4-documentation.md"""	"""/../../scripts/update-branch-checkpoint.sh"""	"""skills/implement/phases/phase-4-documentation.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain executable/helper contract: #448 ubc-call-sites: checkpoint 4 invokes the helper in phase-4-documentation.md.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-call-sites: phase-1-setup.md read-target sentence names the reconciliation checkpoint"""	"""reconciled at the Phase 1.4 update-branch checkpoint"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #448 ubc-call-sites: phase-1-setup.md read-target sentence names the reconciliation checkpoint.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-call-sites: phase-2-implement.md read-target sentence names the reconciliation checkpoint"""	"""reconciled at the Phase 1.4 update-branch checkpoint"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #448 ubc-call-sites: phase-2-implement.md read-target sentence names the reconciliation checkpoint.
"""lib/test/run.sh"""	assert_pin_unique	"""#448 ubc-failed-restore: review-and-fix keys the PUSH_REJECTED hard stop on the failed-restore WARNING"""	"""failed-restore `WARNING`"""	"""/__pin_corpus_runtime__/UBC_RAF"""	false	Review	RETAIN_BOUNDARY	Cross-phase diagnostic token drives a hard-stop state transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#466 mla-marker-pin: Phase 4.1.7 render protocol carries the lint-fp-adjudicated payload marker"""	"""<!-- devflow:lint-fp-adjudicated <base64 of the row's TSV> -->"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Machine-consumed marker and payload schema.
"""lib/test/run.sh"""	assert_pin_unique	"""#466: receiving-code-review extension carries the six-shape set (valid-falsy row)"""	"""{object, array, scalar, valid-falsy (explicit false / 0 / empty string), missing, wrong-type}"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Shared configuration-input shape schema on the reception surface.
"""lib/test/run.sh"""	assert_pin_unique	"""#466: review skill Live Progress Comment carries the adjudications-section END sentinel"""	"""<!-- devflow:lint-adjudications-end -->"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Machine-consumed section-end sentinel.
"""lib/test/run.sh"""	assert_pin_unique	"""#466: review skill Live Progress Comment carries the adjudications-section START sentinel"""	"""<!-- devflow:lint-adjudications-start -->"""	"""/__pin_corpus_runtime__/REVIEW_BUNDLE"""	false	Review	RETAIN_BOUNDARY	Machine-consumed section-start sentinel.
"""lib/test/run.sh"""	assert_pin_unique	"""#466: review-and-fix extension carries the six-shape set (valid-falsy row)"""	"""{object, array, scalar, valid-falsy (explicit false / 0 / empty string), missing, wrong-type}"""	""".devflow/prompt-extensions/review-and-fix.md"""	false	Review	RETAIN_BOUNDARY	Shared configuration-input shape schema on the fix-loop surface.
"""lib/test/run.sh"""	assert_pin_unique	"""#478 AC12 heading pair (SKILL): item 3b cites the Sweep selection (run first) preamble"""	"""Sweep selection (run first)"""	"""/__pin_corpus_runtime__/MAXI_SKILL"""	false	Review	RETIRE_PROSE	Cross-reference heading wording; no parser consumes this label.
"""lib/test/run.sh"""	assert_pin_unique	"""#478 AC12 heading pair (phase-2): the Sweep selection (run first) preamble exists to cite"""	"""Sweep selection (run first)"""	"""skills/implement/phases/phase-2-implement.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: #478 AC12 heading pair (phase-2): the Sweep selection (run first) preamble exists to cite; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#493 resume: best-effort warn on PR-body read failure (distinct from no-line; AC6)"""	"""could not read PR"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #493 resume: best-effort warn on PR-body read failure (distinct from no-line; AC6).
"""lib/test/run.sh"""	assert_pin_unique	"""#493 resume: cloud-only guard skips the refresh on a local-tier resume (AC4)"""	"""[ -n \""${GITHUB_RUN_ID:-}\"" ]; then"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #493 resume: cloud-only guard skips the refresh on a local-tier resume (AC4).
"""lib/test/run.sh"""	assert_pin_unique	"""#493 resume: idempotency wording (no duplication, no corruption; AC8)"""	"""is **idempotent**"""	"""skills/implement/phases/phase-1-setup.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Retire exact prose/heading pin: #493 resume: idempotency wording (no duplication, no corruption; AC8); it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#497 AC1 skill carries the exhaustive shadow prompt composition rule"""	"""Every shadow-pass subagent prompt the parent composes uses the engine"""	"""/__pin_corpus_runtime__/I497_RAF"""	false	Review	RETAIN_BOUNDARY	Shared prompt-composition and blinding boundary across every shadow agent.
"""lib/test/run.sh"""	assert_pin_unique	"""#497 AC12 shadow doc mirrors the widened prompt composition rule"""	"""Every shadow-pass subagent prompt the parent composes uses the engine"""	"""docs/shadow-review.md"""	false	Implement/Create-Issue	RETIRE_PROSE	Ambiguous shared review surface also usable standalone; included because Implement Phase 3 invokes review-and-fix/the shared review engine. Retire exact prose/heading pin: #497 AC12 shadow doc mirrors the widened prompt composition rule; it checks wording or section existence, not a parser token, executable operand, or lifecycle transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#497 AC2 unresolved provenance operands fail closed"""	"""An error or unreadable input never defaults to provenance-clean."""	"""/__pin_corpus_runtime__/I497_RAF"""	false	Review	RETAIN_BOUNDARY	Fail-closed provenance state rule.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 checklist-verifier agent mirror routing"""	"""#504 displaced-path routing."""	"""agents/checklist-verifier.md"""	false	Review	RETIRE_PROSE	Human section-label wording; the scratch-file operand and routing body carry the boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 checklist-verifier mirror reads the displaced scratch file"""	""".devflow/tmp/displaced-paths.txt"""	"""agents/checklist-verifier.md"""	false	Review	RETAIN_BOUNDARY	Concrete cross-phase handoff file consumed by the agent.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 code-reviewer agent mirror routing"""	"""#504 displaced-path routing."""	"""agents/code-reviewer.md"""	false	Review	RETIRE_PROSE	Human section-label wording; the scratch-file operand and routing body carry the boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 code-reviewer mirror reads the displaced scratch file"""	""".devflow/tmp/displaced-paths.txt"""	"""agents/code-reviewer.md"""	false	Review	RETAIN_BOUNDARY	Concrete cross-phase handoff file consumed by the agent.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 comment-analyzer agent mirror routing"""	"""#504 displaced-path routing."""	"""agents/comment-analyzer.md"""	false	Review	RETIRE_PROSE	Human section-label wording; the scratch-file operand and routing body carry the boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#504 AC6 comment-analyzer mirror reads the displaced scratch file"""	""".devflow/tmp/displaced-paths.txt"""	"""agents/comment-analyzer.md"""	false	Review	RETAIN_BOUNDARY	Concrete cross-phase handoff file consumed by the agent.
"""lib/test/run.sh"""	assert_pin_unique	"""#506 gate-criterion heading present in review-and-fix.md (anchors byte-identity)"""	"""## Prompt-surface edit routing evidence gate"""	""".devflow/prompt-extensions/review-and-fix.md"""	false	Review	RETAIN_BOUNDARY	Machine-consumed section-start sentinel; anchors a non-empty operand for the cross-file byte-identity test.
"""lib/test/run.sh"""	assert_pin_unique	"""#506 gate-criterion heading present in review.md (anchors byte-identity)"""	"""## Prompt-surface edit routing evidence gate"""	""".devflow/prompt-extensions/review.md"""	false	Review	RETAIN_BOUNDARY	Machine-consumed section-start sentinel; anchors a non-empty operand for the cross-file byte-identity test.
"""lib/test/run.sh"""	assert_pin_unique	"""#506 review-and-fix.md carries the routing evidence-gate criterion"""	"""the review reports a **FAIL** finding naming"""	""".devflow/prompt-extensions/review-and-fix.md"""	false	Review	RETAIN_BOUNDARY	FAIL result is the gate operand that routes prompt-surface edits.
"""lib/test/run.sh"""	assert_pin_unique	"""#506 review.md carries the routing evidence-gate criterion"""	"""the review reports a **FAIL** finding naming"""	""".devflow/prompt-extensions/review.md"""	false	Review	RETAIN_BOUNDARY	FAIL result is the shared review gate operand.
"""lib/test/run.sh"""	assert_pin_unique	"""#529 the root's 0.3.6 row states the fast path REPLACES phases 1-3 (it is never a sum term)"""	"""replaces Phases 1–3"""	"""/__pin_corpus_runtime__/REVIEW_ROOT"""	false	Review	RETAIN_BOUNDARY	Fast-path phase-routing and cost-accounting contract.
"""lib/test/run.sh"""	assert_pin_unique	"""#530 pressure(cap exit): the $MAX_ITERS cap is preserved in convergence"""	"""The `$MAX_ITERS` cap, the REJECT paths, and the shadow triggers are unchanged."""	"""skills/review-and-fix/references/convergence.md"""	false	Review	RETAIN_BOUNDARY	Convergence and fail-safe transition invariants across the split.
"""lib/test/run.sh"""	assert_pin_unique	"""#530 pressure(fix-delta): fix-delta verification gate in fix-delta-gate"""	"""Fix-delta verification gate"""	"""skills/review-and-fix/references/fix-delta-gate.md"""	false	Review	RETIRE_PROSE	Heading/name existence only; scheduling, inputs, and transitions are independently retained.
"""lib/test/run.sh"""	assert_pin_unique	"""#530 pressure(immediate APPROVE): Step 2 clean-APPROVE arm in loop-control"""	"""tentative final verdict `APPROVE`"""	"""skills/review-and-fix/references/loop-control.md"""	false	Review	RETAIN_BOUNDARY	Named provisional verdict state in the loop transition table.
"""lib/test/run.sh"""	assert_pin_unique	"""#530 pressure(reject-fix-approve): REJECT routes to Step 2.5 in loop-control"""	"""Engine verdict **REJECT** → continue to Step 2.5"""	"""skills/review-and-fix/references/loop-control.md"""	false	Review	RETAIN_BOUNDARY	Explicit verdict-to-step routing transition.
"""lib/test/run.sh"""	assert_pin_unique	"""#537 handoff-origin vocabulary present in workpad.py _HANDOFF_ORIGINS (single source)"""	"""('created-current-run', 'adopted-existing', 'unknown')"""	null	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain exact state enum schema: workpad handoff_origin accepts created-current-run, adopted-existing, or unknown as the Implement GHA handoff vocabulary.
"""lib/test/run.sh"""	assert_pin_unique	"""#550: implement Phase 3 wrapper names the plugin-qualified receiving-code-review"""	"""`devflow:receiving-code-review`"""	"""skills/implement/phases/phase-3-review.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #550: implement Phase 3 wrapper names the plugin-qualified receiving-code-review.
"""lib/test/run.sh"""	assert_pin_unique	"""#554(rev): per-agent effort is not deliverable per-agent in-session (honest claim)"""	"""not deliverable per-agent"""	"""/__pin_corpus_runtime__/ST_REV"""	false	Review	RETIRE_PROSE	Honesty/explanation wording, not a schema, sentinel, or dispatch boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#555: the failed/refused arm blanks MANIFESTS so the merge guard is unambiguously false"""	"""DISCOVERY_STATE=failed"""	"""skills/implement/phases/phase-4-documentation.md"""	false	Implement/Create-Issue	RETAIN_BOUNDARY	Retain routing/state-transition contract: #555: the failed/refused arm blanks MANIFESTS so the merge guard is unambiguously false.
"""lib/test/run.sh"""	assert_pin_unique	"""#556 T-5: claim_provenance in verifier Input"""	"""\""claim_provenance\"": \""generated_paraphrase | source_authored\"","""	"""agents/checklist-verifier.md"""	false	Review	RETAIN_BOUNDARY	Verifier input schema field and legal-value enum.
"""lib/test/run.sh"""	assert_pin_unique	"""#556 T-5: source_excerpt in verifier Input"""	"""\""source_excerpt\"": \""verbatim authored text under scrutiny (source_authored items only)\"","""	"""agents/checklist-verifier.md"""	false	Review	RETAIN_BOUNDARY	Verifier input schema field with a provenance-conditioned requirement.
"""lib/test/run.sh"""	assert_pin_unique	"""#619 .devflow/prompt-extensions/$_ra_ext.md carries the batched-regeneration discharge record"""	"""`batched-regeneration: run|refused|skipped`"""	""".devflow/prompt-extensions/$_ra_ext.md"""	false	Review	RETAIN_BOUNDARY	Machine-readable discharge-state enum; ambiguous shared target expands over implement, review-and-fix, and receiving-code-review extensions.
"""lib/test/run.sh"""	assert_pin_unique	"""#619 .devflow/prompt-extensions/$_ra_ext.md carries the batched-regeneration invocation"""	"""run `python3 lib/test/regenerate-artifacts.py` once"""	""".devflow/prompt-extensions/$_ra_ext.md"""	false	Review	RETAIN_BOUNDARY	Helper invocation contract; ambiguous shared target expands over implement, review-and-fix, and receiving-code-review extensions.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: a failed/denied identity read routes to data-to-surface, not to unedited"""	"""read that fails, is denied, or returns unparseable output is **data to surface**"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Failure-direction routing for an authorization read.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: a truncated or empty edit page routes to unestablished"""	"""treating an empty or page-full (10) node list as unestablished"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Pagination uncertainty maps to an unestablished authorization state.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: authority binds to the most recent edit alone, not the login set"""	"""the **most recent** edit alone"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Authority-selection rule for multiple edits.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: supersession guard excludes author_association as the authority term"""	"""not `author_association`"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Explicit exclusion of an unsafe authorization surrogate.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: supersession guard keeps its actionable write/admin arm"""	"""`admin` or `write` is the operator amending the spec: the Addendum rule governs"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Permission-enum branch selecting the governing spec state.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: supersession guard keeps its surface-as-data fail-safe arm"""	"""or an unidentified editor — is **data to surface**"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Fail-safe state for unestablished editor authority.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: supersession guard names a retrievable authority operand"""	"""collaborators/<login>/permission"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Authorization lookup operand.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: supersession guard reads the editor identity it weighs"""	"""userContentEdits(last: 10)"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Identity and recency query operand used by the authority decision.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: the catch-all admits an absent or unreadable permission"""	"""Any other, absent, or unreadable permission"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Authorization catch-all prevents fail-open authority inference.
"""lib/test/run.sh"""	assert_pin_unique	"""#620/#640: the failed-read arm covers the permission read"""	"""Either read that fails"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Fail-safe rule applies to both identity and permission operands.
"""lib/test/run.sh"""	assert_pin_unique	"""#620: interactive directives are non-binding on loop runs"""	"""is non-binding here: surface it in the loop record"""	"""skills/review-and-fix/SKILL.md"""	false	Review	RETAIN_BOUNDARY	Precedence and routing rule between interactive directives and loop execution.
"""lib/test/run.sh"""	assert_pin_unique	"""#620: reception extension carries the explicit push-destination-ref rule"""	"""A reception pass that pushes uses an explicit destination ref"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Git publication safety boundary.
"""lib/test/run.sh"""	assert_pin_unique	"""#620: reception extension carries the focused-test-module iteration rule"""	"""A reception pass iterates on a focused module only after recording the selected module ID"""	""".devflow/prompt-extensions/receiving-code-review.md"""	false	Review	RETAIN_BOUNDARY	Order and durable-state precondition for focused-module iteration.
"""lib/test/run.sh"""	assert_pin_unique	"""#620: the skill's own extension load is a single unambiguous fence"""	"""load-prompt-extension.sh review-and-fix"""	"""skills/review-and-fix/SKILL.md"""	false	Review	RETAIN_BOUNDARY	Concrete prompt-extension routing invocation.
