# source_revision	18177bfd42ed23d803954086fe3e75a9b6555be4
path	helper	logical_call	line_start	line_end	identity_sha256
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#376 w2-reproduce-bytes: §2.3.4 requires reproducing external output in a scratch dir and pasting observed bytes\" \\\n  'reproduce the command once in a scratch directory and paste the' \\\n  's/reproduce the command once in a scratch directory and paste the//' \"$P2_FILE\""	11420	11422	cfce8d6fa7b89964d8948321fb33f6d316a620453ee5de422d93e282b8cb9f58
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#376 w2-trigger-code: §2.3.0c heading states the code-guard trigger\" \\\n  'the diff adds a guard, predicate, validator, or coverage invariant in code' \\\n  's/the diff adds a guard, predicate, validator, or coverage invariant in code//' \"$P2_FILE\""	11386	11388	1c7bb789d78271a3392b2a7ccd42f5f58f30bdd0269d713ac74937b8d5ea2f59
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#376 w2-trigger-prose: §2.3.0c heading states the policy-stating-prose trigger\" \\\n  'ships agent-executed imperative prose stating a policy' \\\n  's/ships agent-executed imperative prose stating a policy//' \"$P2_FILE\""	11389	11391	7453c10bd0d06973b50542a93c99e6e67ef0cd4414a4342707d41f63a27f3f3b
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-evidence: Step 3 item 3b directs sweep evidence to the loop iteration records when standalone (AC3)\" \\\n  'iteration records when the loop runs standalone with no issue workpad' \\\n  's/iteration records when the loop runs standalone with no issue workpad//'"	11548	11550	0445ddcfe83c732d5d259f49bed9c3827b83b8efb098f0af4583a46eec356c69
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-finding-disposition: item 3b routes a sweep-surfaced finding into the same iteration or the item 5 pushback flow (AC8)\" \\\n  'A finding any of these sweeps surfaces folds into this same iteration' \\\n  's/A finding any of these sweeps surfaces folds into this same iteration//'"	11556	11558	f35dcbcae5191dfbe29a6da3c18402367119464e961078176b6ead85436f571f
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-frequency: Step 3 item 3b runs the sweeps on EVERY fix-applying iteration, not just one (AC1)\" \\\n  'on every iteration in which Step 3 applied fixes' \\\n  's/on every iteration in which Step 3 applied fixes//'"	11522	11524	f1b831c78486f94563d794857a47199057a4465b538fb4f7b71fc347eff3f0b6
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-gate-umbrella: item 3b states a sweep whose trigger the delta does not match runs not at all (AC2)\" \\\n  'a sweep whose trigger the delta does not match runs not at all' \\\n  's/a sweep whose trigger the delta does not match runs not at all//'"	11542	11544	3f39d45920dc228534431692ce3d392320d4173b9b84eb2f94870722a4518184
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-scope: Step 3 item 3b scopes every sweep to the fix delta (AC2)\" \\\n  'Scope every sweep to the fix delta' \\\n  's/Scope every sweep to the fix delta//'"	11529	11531	a63cf15249661e6959438913aa57356b5cb735d643225314e26f079e9006adc0
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-sweeps-operative: Step 3 item 3b runs the implement Phase 2.3 authoring-side sweeps against the fix delta (AC1)\" \\\n  'run the implement Phase 2.3 authoring-side sweeps against the fix delta' \\\n  's/run the implement Phase 2.3 authoring-side sweeps against the fix delta//'"	11514	11516	d8c79ec3f6e606e09ca667affdd4ea692981596ce9cf906e181a345b58c52cf6
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-fix-delta-trigger-gating: Step 3 item 3b gates each sweep on its own Phase 2.3 trigger (AC2)\" \\\n  'each gated by its own Phase 2.3 trigger condition' \\\n  's/each gated by its own Phase 2.3 trigger condition//'"	11532	11534	d5ee921b073e704082653f0ca42c9723a60c5101b6e1ff75e032b558dedd3a33
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-no-clean-as-evidence: §3.2 states a cleanup agent clean report is never recorded as correctness evidence (AC6)\" \\\n  'report as evidence toward any correctness class' \\\n  's/report as evidence toward any correctness class//' \"$P3_FILE\""	11584	11586	759f8896edcc0091817bf7e7e2889bd7bd49471ca6dcf2c62576fd57b642397a
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-no-guard-class-solicitation: §3.2 states the orchestrator never solicits a correctness/guard-class verdict from a cleanup agent (AC6)\" \\\n  'never solicits a correctness or guard-class verdict from a' \\\n  's/never solicits a correctness or guard-class verdict from a//' \"$P3_FILE\""	11581	11583	845d66b4d8a14dcf4065f7e1c7f9285ab26d801ac944d87b90a1e80cd0b47f66
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-phase33-owns-correctness: §3.2 names the Phase 3.3 reviewers as the owners of correctness (AC6)\" \\\n  'Correctness is owned by the Phase 3.3 reviewers' \\\n  's/Correctness is owned by the Phase 3.3 reviewers//' \"$P3_FILE\""	11587	11589	d690611e69cf0cde79edb18cc608b14d25e1f632bda49771e023661d9828291c
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#377 w3-simplify-quality-only: §3.2 states cleanup agents are quality-only reviewers, never correctness reviewers (AC6)\" \\\n  'quality-only reviewers, never correctness reviewers' \\\n  's/quality-only reviewers, never correctness reviewers//' \"$P3_FILE\""	11578	11580	0dcc3e3afa7d97ee382aae20395b9be5faa75655137a8f04825ce2567e9a5604
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#401 grounding: deleting the two-denials-switch rule from the renderer flips its pin RED\" \\\n  'after two denials of a shape, switch to a permitted alternative above' \\\n  '/after two denials of a shape/d' \"$RGB\""	35508	35510	0e5c412905b9c2ad9756e33d3df189b1eeb280345bab78d89ea89696a23e23c7
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#402 helper file-tool match is NAME-based (matching \\$ftname, not \\$entry) — weakening to whole-entry equality lets Write(**) survive\" \\\n  'case \"$ftname\" in' \\\n  's/case \"\\$ftname\" in/case \"$entry\" in/' \\\n  \"$FRT\""	24931	24934	aa059f32c2c940c04053cee28f39401887d67da391251302ac0afd2cac1a5aa3
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#404 trust: vendored floor fallback is gated on vendor_source=fetch — dropping the gate re-opens PR-head tampering\" \\\n  '[ \"${VENDOR_SOURCE:-}\" = \"fetch\" ] && [ -f \"$_REPO_ROOT/.devflow/vendor/devflow/scripts/filter-runner-tools.sh\" ]' \\\n  's/\\[ \"\\$\\{VENDOR_SOURCE:-\\}\" = \"fetch\" \\] \\&\\& //' \\\n  \"$RUNNER\""	24825	24828	21aefd92c367a18ab399dcd5e0cfbb21d1381fb6701fdf1a1dccfa7ea7990b56
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC2 phase-3.4: in-env-denied criterion routes to Blocked naming devflow_implement.allowed_tools\" \\\n  'add it to devflow_implement.allowed_tools (and devflow.allowed_tools for the command path) so the run can verify in-env, then re-run' \\\n  '/so the run can verify in-env, then re-run/d' \\\n  \"$I405_P3\""	37920	37923	f8ee8061afae44a9be0e718bd4e85856277a5d03e15fa76dbb00d66e13237647
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC3 phase-3.4: gate never waits for / polls / re-checks / cites CI\" \\\n  'Do **not** wait for, poll, re-check, or cite CI to gate this criterion' \\\n  '/wait for, poll, re-check, or cite CI to gate this criterion/d' \\\n  \"$I405_P3\""	37926	37929	1f2366e8a98bc321dfff9527d610edfe096c2c8cf5089cea7bf8f07b7f538b44
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC4 review/SKILL.md: inline-tier test evidence is the orchestrator's in-env suite/lint, never CI\" \\\n  \"On the inline tier the test evidence is the orchestrator's own in-environment suite/lint results for the current HEAD\" \\\n  '/On the inline tier the test evidence is the/d' \\\n  \"$I405_REVIEW\""	37935	37938	6514f783fd0e66c1b891f56a4090c9ea632de22d872319c1b3f2a8f2b3b3586b
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC5 SKILL: after two denials of a command shape, switch to a listed legal form\" \\\n  'After two denials of a given command shape, do not iterate variants of it' \\\n  '/grants each bundled helper/d' \\\n  \"$I405_SKILL\""	37947	37950	c5d95913b01bd19fd4cc715d2f65035770503783b1779c7b916172b61afeabf9
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC5 SKILL: bundled helpers granted only as the repo-relative vendored literal (leading token)\" \\\n  \"grants each bundled helper **only** as the repo-relative vendored literal with that path as the command's **leading token**\" \\\n  '/grants each bundled helper/d' \\\n  \"$I405_SKILL\""	37943	37946	5b7b83b2e2954776d5c4c41371ebf918ba4f990413318553a6c18f01d67142d6
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#405 AC6 devflow-implement.yml: resume comment states the vendored-literal helper form\" \\\n  'Resume note: invoke bundled helpers as' \\\n  '/Resume note: invoke bundled helpers as/d' \\\n  \"$I405_IMPL_YML\""	37955	37958	8827e1bc9a6e6b71d7c6865122378940c8d196f7c874a0c4ddc8e60dd39d6afb
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#423 T10 refused-arm remedy is operative (removal re-introduces a silent skip)\" \\\n  'name the missing grant and the tier-appropriate remedy' \\\n  '/name the missing grant and the tier-appropriate remedy/d' \"$SP_REVIEW\""	38614	38616	c9440834d7f5b21d1ed4a252d2be4889bd487a816dfb17df0f19ad6373268831
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#424 (item 6a): dropping the producer/helper-failure note re-introduces the empty-diff-reads-clean hole\" \\\n  'stale-prose pre-check: producer/helper failed (rc=<code>)' \\\n  '/stale-prose pre-check: producer\\/helper failed/d' \"$SP_RAF\""	38269	38271	e716590546e599e12fd90370883a61a494116e274c50277916ae4068e037ceb0
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#424 (item 6a): reverting the base to the stale run-start \\$PR_BASE_SHA re-introduces the base-content leak\" \\\n  'git diff \"$REVIEW_DIFF_BASE...HEAD\"' \\\n  's#\\$REVIEW_DIFF_BASE#${PR_BASE_SHA:-origin/main}#' \"$SP_RAF\""	38256	38258	e1d302217ef342d4cca33767412a3e03f2947792fe46fb2f99d75cbd07ccd11f
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#424 T11: dropping the provision_env precondition re-introduces the false config-only bridge (engine skill)\" \\\n  'tracked config alone does **not** bridge the grant' \\\n  's/tracked config alone does \\*\\*not\\*\\* bridge the grant/tracked config alone bridges the grant/' \"$SP_REVIEW\""	38631	38633	84b83ac3bb1af826a9042b1220ad753a5ee5f5e2b57827878830695364dc28ca
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#424 T11: dropping the provision_env precondition re-introduces the false config-only bridge (install.md)\" \\\n  'that append sits inside the `devflow_runner.provision_env` gate, and `provision_env` defaults to `false`' \\\n  '/that append sits inside the `devflow_runner.provision_env` gate/d' \"$LIB/../docs/install.md\""	38634	38636	b9516e61816a3812bd254dc5b5169c3a7a137e00c0dddb636e1364d065668ea9
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#424 T12b: dropping the producer-empty guard re-introduces the empty-cache-reads-clean fail-open\" \\\n  'stale-prose lint skipped: the Phase 0.2 diff cache is absent or empty' \\\n  '/stale-prose lint skipped: the Phase 0.2 diff cache is absent or empty/d' \"$SP_REVIEW\""	38647	38649	27facab4fe37242ccbe64aee909a8b3eb30d4471c4c0671e721ebf82f4c7b681
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#425(raf): shadow-not-scoped sentence is operative (thinning the shadow goes RED)\" \\\n  'the shadow always dispatches the **full** expected roster above regardless of any' \\\n  's/dispatches the \\*\\*full\\*\\* expected roster above regardless of any/dispatches a reduced roster on some/' \"$ST_RAF\""	3237	3239	88a56c19bf71a3a0ce5122fdd452caebf838e0c395710fbdc7d51b635ec7b855
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#425(rev): the N≥2 exclusion threshold is operative (relaxing to N≥1 goes RED)\" \\\n  'on a fix-loop iteration **N ≥ 2**, drop from the Phase-3 launch list' \\\n  's/fix-loop iteration \\*\\*N ≥ 2\\*\\*/fix-loop iteration **N ≥ 1**/' \"$ST_REV\""	3253	3255	976d5fa75ee8d2cbfe44a21ccfbf666d528fdaafd4fa7cd3030fc694856f28ee
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#425(rev): the first-only exclusion overrides the Phase 3.1 always-on-roster membership (inverting the precedence goes RED)\" \\\n  'this exclusion **overrides** the Phase 3.1 rule that the four always-on agents are roster members' \\\n  's/this exclusion \\*\\*overrides\\*\\* the Phase 3.1 rule/this exclusion **yields to** the Phase 3.1 rule/' \"$ST_REV\""	3264	3266	722eb838041330138d674b565af400e7fe00e42f18c42833cd0482a2e048a8e6
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T1: Phase 1.2 slice-path handoff flips RED when the inline-diff paste is restored\" \\\n  'The diff you must analyze is cached on disk. Read it directly with your Read tool' \\\n  's/The diff you must analyze is cached on disk\\. Read it directly with your Read tool/Here is the git diff for this PR inline/' \\\n  \"$ST_REV\""	21674	21677	f65f9a4e6a4fb7b1b1e7f8744baa3d76c525caa4e811bd355c738ebb1bac44c9
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T2: Phase 1.1 fail-closed full-diff fallback flips RED when it is dropped for a failed-slice proceed\" \\\n  'or a missing/empty slice — fall back to passing the full' \\\n  's|or a missing/empty slice — fall back to passing the full|or a missing/empty slice — proceed with the failed slice instead of the full|' \\\n  \"$ST_REV\""	21680	21683	355df005e58370b6c9f04c5885a72a0d25f67f3dda8d6be312b8660c780dbd07
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T2b: Phase 1.1 gates the slice on awk's OWN exit status (rc), not on the test -s output-shape proxy alone\" \\\n  'batch-1.patch && test -s' \\\n  's/batch-1\\.patch && test -s/batch-1.patch; test -s/' \\\n  \"$ST_REV\""	21693	21696	c81db62ef99298a20bbd417aebced38c8d06e6df2efd19200bdbda4f649b1d87
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T2c: the single-batch branch passes diff.patch directly and writes NO slice file\" \\\n  'directly — **write no slice file.**' \\\n  's/directly — \\*\\*write no slice file\\.\\*\\*/directly, after authoring a batch-1 slice file./' \\\n  \"$ST_REV\""	21755	21758	b589c064f2f15fdd2628bb9ae574dcef514361c638f8f371f51272531a8c5ed3
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T3: shadow blinding-boundary workpad prohibition flips RED when inverted to permit workpad content\" \\\n  'it never carries a workpad path or workpad content' \\\n  's/it never carries a workpad path or workpad content/it may carry a workpad path or workpad content/' \\\n  \"$MAXI_SKILL\""	21761	21764	b7dffe588a4ef7351516205ee77655fb1d040acb2e2c4304201f31775b40e1ca
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T4: both-paths fused-emit obligation flips RED when the honest-degradation arm is removed\" \\\n  '**the Parse-and-compare completion for a full fan-out, and the honest-degradation fail-safe for an outcome-3 pass that dies mid-fan-out**' \\\n  's/for a full fan-out, and the honest-degradation fail-safe for an outcome-3 pass that dies mid-fan-out/for a full fan-out/' \\\n  \"$MAXI_SKILL\""	21768	21771	e08f5780fb85a5724e281a9e1fbdf9015520f310b4dc1281f96374ed2f6e6fa4
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#426 T7: docs/shadow-review.md pins the slice as a >-redirect (flips RED if reverted to a tee pipeline)\" \\\n  'redirect over the already-cached' \\\n  's/redirect over the already-cached/tee pipeline over the already-cached/' \\\n  \"$LIB/../docs/shadow-review.md\""	21778	21781	6758d534175a31e306c5219356899eb1241a27dcc78d0cf25b56141c213fc457
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431 cfp-arm: dropping 126 from the selector re-opens the mis-steer\" \\\n  '126|127)' 's/126\\|127\\)/127)/' \"$LIB/efficiency-trace.sh\""	18814	18815	15260f39025e2ca58188785f527d603990c1361d0c5900c03ee9b3bf17abbcf9
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431: devflow-review.yml finalize appends permission_denials_count to the summary\" \\\n  'permission_denials_count: ${PERMISSION_DENIALS_COUNT}' \\\n  '/permission_denials_count: \\$\\{PERMISSION_DENIALS_COUNT\\}/d' \"$DR_YML\""	39516	39518	0fe0be7131756cb950d42c6bc17cc2cf9dd61f4ade6050f85257621047db4c3c
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431: efficiency-trace.jq record stamps config_fingerprint\" \\\n  'config_fingerprint: $config_fingerprint' \\\n  '/config_fingerprint: \\$config_fingerprint,/d' \"$ET_JQ\""	39507	39509	7fb1b4aa90e63f30655a6412a60d8bf6ad35d8fca19ee565c8f9b7ee3170d32c
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431: efficiency-trace.sh computes the config fingerprint for the record\" \\\n  'config_fingerprint=\"$(compute_config_fingerprint \"$_DEVFLOW_CONFIG\")\"' \\\n  '/config_fingerprint=\"\\$\\(compute_config_fingerprint/d' \"$ET_SH\""	39510	39512	733260117f5b36da7875e07a8b9694fce4f3a7c43795005eca40081396e9c416
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431: open-state-pr.sh stages experiment-records.jsonl\" \\\n  '.devflow/learnings/experiment-records.jsonl' \\\n  's#\\.devflow/learnings/experiment-records\\.jsonl##g' \"$OSP_SH\""	39519	39521	78c394dab03e67e02531d2e588c4230e155204ba8c333d9e4fe3101573a2abff
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#431: review-and-fix records verification_evidence at the item-4 suite run\" \\\n  'Record the suite run as `verification_evidence` in this iteration' \\\n  '/Record the suite run as .verification_evidence. in this iteration/d' \"$RF_SKILL\""	39513	39515	1307cbfa967462a178161a6ac7bb8eac7185605a7eb3dae3c6bb747a042125fd
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#439 AC5 recognition tier emits UNRESOLVABLE, never STALE (flip to STALE goes RED)\" \\\n  'rows.append(Row(UNRESOLVABLE, \"R3\", path, post_ln, rec_detail))' \\\n  's/Row\\(UNRESOLVABLE, \"R3\", path, post_ln, rec_detail\\)/Row(STALE, \"R3\", path, post_ln, rec_detail)/' \\\n  \"$SPL\""	39018	39021	066bb3b3c7bda1fc4b363fc3e459c042095b2bc1a2f2b293d4b7bd753a6047ff
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#439 AC8 modifier tolerance is operative (collapsing {0,2}->{0,0} goes RED)\" \\\n  '){0,2})(?P<noun>' \\\n  's/\\{0,2\\}/{0,0}/' \\\n  \"$SPL\""	39029	39032	d0f90a0e1e61f9475eca338bbfc2bad5c7baa2300c26bdb23fe23e209c68b23a
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#439 AC8 numeral lookbehind is operative (dropping the § guard char goes RED)\" \\\n  '(?<![#§\\d.\\-])' \\\n  's/§//' \\\n  \"$SPL\""	39033	39036	20a63daae2b020ba8c0d7261761b807822b555bfac05d95c76bd94637315c9c6
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#439 AC8 word-numeral map is operative (dropping 'twelve' goes RED)\" \\\n  '\"twelve\": 12' \\\n  's/\"eleven\": 11, \"twelve\": 12,/\"eleven\": 11,/' \\\n  \"$SPL\""	39025	39028	83f0383b7568e22fb0aa4bccbf14ec06c929a9ea20a989489d51ddea421a0899
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#446: offer-gate pin guards against the restored-unconditional-offer mutation\" \\\n  'present the yes/no implement prompt **only when both conditions hold**' \\\n  's/ \\*\\*only when both conditions hold\\*\\*//' \\\n  \"$CI446_SKILL\""	15800	15803	07e7ac1ff17eea743fb07de8b939ca61d766865c2442a7ba9a4cb084b4cb6287
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#448 ubc-failed-restore: phase-1 checkpoint treats restore as attempted, not guaranteed\" \\\n  'the restore is attempted, not guaranteed' \\\n  's#the restore is attempted, not guaranteed#the restore is guaranteed#' \"$UBC_P1\""	40285	40287	dc7e0aefad13ebb33062a9fb9adb58c8a60b38ae711967c5c0b8e72c4a39dd42
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#448 ubc-failed-restore: the WARNING breadcrumb is what the hard-stop guard keys on (removing it defeats the guard)\" \\\n  \"$UBC_WARN\" 's#WARNING push rejected AND the restore to pre-checkpoint SHA#push rejected; restore outcome unstated for#g' \"$UBC\""	40278	40279	958306143e9b160450828b99eb98b4ddc6f9b598d2e0874c386f36f34c02d234
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#456 MUTATION: inverting the FAIL tail guard (dropping its \\`!\\`) trips the wiring pin\" \\\n  \"$S456_FAIL_GUARD\" 's/if ! devflow_tally_is_derivable \"\\$FAIL\"/if devflow_tally_is_derivable \"$FAIL\"/' \"$SELF_SRC\""	41808	41809	d5a15ee7679613536a524b3418995f54756e293a670a20b0fbdfc02319397cf0
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#456 MUTATION: inverting the PASS tail guard (dropping its \\`!\\`) trips the wiring pin\" \\\n  \"$S456_PASS_GUARD\" 's/if ! devflow_tally_is_derivable \"\\$PASS\"/if devflow_tally_is_derivable \"$PASS\"/' \"$SELF_SRC\""	41806	41807	05988baa89266cfea9d657af7ba3b1042eee3e4f5d4775f9773a070e6698d74b
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#456 MUTATION: inverting the tail guard (dropping its \\`!\\`) trips the wiring pin\" \\\n  \"$S456_TAIL_CALL\" 's/if ! devflow_tally_is_derivable \"\\$SKIP\"/if devflow_tally_is_derivable \"$SKIP\"/' \"$SELF_SRC\""	41783	41784	56b063c90e0bd00242ce6d9030fb5eaf5f032e6da0eec516933358585cffc936
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#456 MUTATION: reverting the tail render call to a bare pass/fail echo trips the wiring pin\" \\\n  \"$S456_RENDER_CALL\" 's/^devflow_render_test_summary \"\\$PASS\".*/echo \"$PASS passed, $FAIL failed\"/' \"$SELF_SRC\""	41793	41794	dfa15c9c1bb761733778e17813386e13bf657c4fb26d88c7af92d2a67b071322
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#457 describe-hook-probe: anomaly framing is pinned against stale-phrase regression\" \\\n  'absent marker here is an **anomaly**' \\\n  's/an absent marker here is an \\*\\*anomaly\\*\\*, not the expected state/this is EXPECTED on a probe PR/' \\\n  \"$DHP\""	41040	41043	9a05103da967126a8796c314c6a6140f4ed05d47c0fcf707741795e2b346448f
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#458 helper fail-closed branch writes a no-op stub over the PR-head copy — mutating it to LEAVE the PR-head file in place re-opens the hole\" \\\n  \"printf '%s\\n' \\\"\\$STUB\\\" > \\\"\\$dest\\\"\" \\\n  \"s/printf '%s\\\\\\\\n' \\\"\\\\\\$STUB\\\" > \\\"\\\\\\$dest\\\"/: leave PR-head copy in place/\" \\\n  \"$HSH\""	25481	25484	69268d339377710e172d4c710565f09935a1f40dbaa2cf1ea9f4125e579afd4f
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#458 workflow: a failed/unrun helper falls through to inline stubs (HARDENED-guard) — removing the guard re-opens the fail-OPEN\" \\\n  'if [ \"$HARDENED\" -eq 0 ]; then' \\\n  's/if \\[ \"\\$HARDENED\" -eq 0 \\]; then/if false; then/' \\\n  \"$RUNNER\""	25544	25547	0639c275387f3b35103b3543e62f9bb908d183da286772f7c3dc6d23dfc9b6ae
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#458 workflow: vendored harden-helper fallback is gated on vendor_source=fetch — dropping the gate re-opens PR-head tampering\" \\\n  '[ \"${VENDOR_SOURCE:-}\" = \"fetch\" ] \\' \\\n  's/\\[ \"\\$\\{VENDOR_SOURCE:-\\}\" = \"fetch\" \\] \\\\/true \\\\/' \\\n  \"$RUNNER\""	25501	25504	3ce1d2033ca072cd89bff61902ddf82d703a628fd429777a874092c7ea20ee80
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#460 workflow: helper-error rc!=1 discriminator falls back to inline (not skip) — dropping it re-opens the skip-on-error fail-open\" \\\n  'if [ \"$_wc_rc\" -ne 1 ]; then' \\\n  's/if \\[ \"\\$_wc_rc\" -ne 1 \\]; then/if false; then/' \\\n  \"$RUNNER\""	25656	25659	211898fccd360fee545264070fc8d4ebd73ec57ebd90b3a5a2753ec6ffdc3e6e
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#460 workflow: inline --wired-check fallback matches an entry via a substring glob — breaking the glob misroutes the gate\" \\\n  'case \"$SETTINGS_JSON\" in *\"$e\"*) HOOKS_WIRED=1 ;; esac' \\\n  's/case \"\\$SETTINGS_JSON\" in \\*\"\\$e\"\\*\\) HOOKS_WIRED=1 ;; esac/case \"$SETTINGS_JSON\" in \"no-such-match\") HOOKS_WIRED=1 ;; esac/' \\\n  \"$RUNNER\""	25641	25644	09771bcab42d52b0bebefbec1d43c8ebb206239b5f17d283eab5cc3dc27553c3
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#460 workflow: present-but-unreadable base settings*.json hardens (fail-closed) — dropping the _settings_present guard re-opens the floor-drop fail-open\" \\\n  'if [ \"$_settings_present\" -eq 1 ]; then' \\\n  's/if \\[ \"\\$_settings_present\" -eq 1 \\]; then/if false; then/' \\\n  \"$RUNNER\""	25632	25635	2e751e85f676e3c04da4946ff20ae7697533668bdd13bfd5bd9161a674737880
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#460 workflow: relevance gate skips when the base does not wire the hooks — dropping the skip re-opens consumer clobbering\" \\\n  'if [ \"$HOOKS_WIRED\" -eq 0 ]; then' \\\n  's/if \\[ \"\\$HOOKS_WIRED\" -eq 0 \\]; then/if false; then/' \\\n  \"$RUNNER\""	25591	25594	d5a3d69af934f4d4034259ab66f5410d49895311abdd0d4fd61cb7a644efd2ec
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#460 workflow: un-stubbable inline arm aborts the step (exit 1) — removing the guard re-opens the fail-OPEN\" \\\n  'if [ \"$stub_failed\" -eq 1 ]; then' \\\n  's/if \\[ \"\\$stub_failed\" -eq 1 \\]; then/if false; then/' \\\n  \"$RUNNER\""	25527	25530	049c7fada19a8707b70a2fcac5c7f3bfcad5a341e82dd0b371857b77c9bbbc81
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#474(2.3.0c-a): derived-comparand arm-enumeration requirement is operative\" \\\n  'its row additionally enumerates the malformed/empty arms the producer can emit' \\\n  's|its row additionally enumerates the malformed/empty arms the producer can emit|its row is otherwise complete|' \"$P2_FILE\""	6211	6213	6807a5c5ee06a6304120f1e3c6cdc4aa62e62ba11fa6effe4dd3596456d02b0e
lib/test/run.sh	assert_pin_red_under	"assert_pin_red_under \"#474(2.3.0c-a): the completion gate binds trigger-a derived-arm enumeration (appended clause, distinct from the #376 prefix pin)\" \\\n  'malformed/empty arms enumerated and each arm' \\\n  's|with a derived comparand.s malformed/empty arms enumerated and each arm.s decided behavior stated \\(trigger a\\)|with each comparand row present|' \"$P2_FILE\""	6258	6260	32a0b407e3d328f29d7ff34d8197f243163d5328f3b99d1054a474a2e52e02ad
